shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
150010,49.117649,6.169115,140001
150010,49.119605,6.171465,140002
150010,49.121440,6.167969,140003
150010,49.121440,6.167969,150001
150010,49.124674,6.164548,150002
150010,49.124674,6.164548,160001
150010,49.127619,6.160069,160002
150010,49.127619,6.160069,170001
150010,49.130103,6.158698,170002
150010,49.130103,6.158698,180001
150010,49.131289,6.156678,180002
150010,49.131289,6.156678,190001
150010,49.133334,6.153096,190002
150010,49.133334,6.153096,200001
150010,49.135269,6.149745,200002
150010,49.135269,6.149745,210001
150010,49.132846,6.147001,210002
150010,49.132846,6.147001,220001
150010,49.130667,6.145525,220002
150010,49.130667,6.145525,230001
150010,49.128849,6.145215,230002
150010,49.128849,6.145215,240001
150010,49.129290,6.137230,240002
150010,49.129290,6.137230,250001
150010,49.129800,6.134161,250002
150010,49.129800,6.134161,260001
150010,49.131649,6.130784,260002
150010,49.131649,6.130784,270001
150010,49.132311,6.125594,270002
150010,49.132311,6.125594,280001
150010,49.130529,6.124464,280002
150011,49.085499,6.163466,10001
150011,49.086445,6.163728,10002
150011,49.086445,6.163728,20001
150011,49.090403,6.166435,20002
150011,49.090403,6.166435,30001
150011,49.091728,6.167170,30002
150011,49.091728,6.167170,40001
150011,49.093500,6.167980,40002
150011,49.093500,6.167980,50001
150011,49.094130,6.163420,50002
150011,49.094130,6.163420,60001
150011,49.096050,6.159085,60002
150011,49.096050,6.159085,70001
150011,49.097949,6.160483,70002
150011,49.097949,6.160483,80001
150011,49.100454,6.162568,80002
150011,49.100454,6.162568,90001
150011,49.102880,6.164599,90002
150011,49.102880,6.164599,100001
150011,49.105162,6.166510,100002
150011,49.105162,6.166510,110001
150011,49.107062,6.168939,110002
150011,49.107062,6.168939,120001
150011,49.109940,6.170550,120002
150011,49.109940,6.170550,130001
150011,49.117649,6.169115,130002
150011,49.117649,6.169115,140001
150011,49.119605,6.171465,140002
150011,49.121440,6.167969,140003
150011,49.121440,6.167969,150001
150011,49.124674,6.164548,150002
150011,49.124674,6.164548,160001
150011,49.127619,6.160069,160002
150011,49.127619,6.160069,170001
150011,49.130103,6.158698,170002
150011,49.130103,6.158698,180001
150011,49.131289,6.156678,180002
150011,49.131289,6.156678,190001
150011,49.133334,6.153096,190002
150011,49.133334,6.153096,200001
150011,49.135269,6.149745,200002
150011,49.135269,6.149745,210001
150011,49.132846,6.147001,210002
150011,49.132846,6.147001,220001
150011,49.130667,6.145525,220002
150011,49.130667,6.145525,230001
150011,49.128849,6.145215,230002
150011,49.128849,6.145215,240001
150011,49.129290,6.137230,240002
150011,49.129290,6.137230,250001
150011,49.129800,6.134161,250002
150011,49.129800,6.134161,260001
150011,49.131649,6.130784,260002
150011,49.131649,6.130784,270001
150011,49.132311,6.125594,270002
150011,49.132311,6.125594,280001
150011,49.130529,6.124464,280002
160001,49.141590,6.165230,10001
160001,49.142960,6.169393,10002
160001,49.142960,6.169393,20001
160001,49.144072,6.172134,20002
160001,49.144072,6.172134,30001
160001,49.146556,6.171875,30002
160001,49.146556,6.171875,40001
160001,49.148956,6.171576,40002
160001,49.148956,6.171576,50001
160001,49.149287,6.169623,50002
160001,49.149287,6.169623,60001
160001,49.151153,6.166943,60002
160001,49.151153,6.166943,70001
160001,49.152099,6.161795,70002
160001,49.152099,6.161795,80001
160001,49.151049,6.158635,80002
160001,49.151049,6.158635,90001
160001,49.149412,6.159712,90002
160001,49.149412,6.159712,100001
160001,49.148684,6.155414,100002
160001,49.148684,6.155414,110001
160001,49.148392,6.152380,110002
160001,49.148392,6.152380,120001
160001,49.151276,6.150049,120002
160001,49.151276,6.150049,130001
160001,49.154923,6.148907,130002
160001,49.154923,6.148907,140001
160001,49.156261,6.153043,140002
160002,49.156261,6.153043,10001
160002,49.154783,6.148493,10002
160002,49.154783,6.148493,20001
160002,49.151276,6.150050,20002
160002,49.151276,6.150050,30001
160002,49.148516,6.152681,30002
160002,49.148516,6.152681,40001
160002,49.148622,6.155402,40002
160002,49.148622,6.155402,50001
160002,49.149042,6.159950,50002
160002,49.149042,6.159950,60001
160002,49.151083,6.158612,60002
160002,49.151083,6.158612,70001
160002,49.152114,6.161439,70002
160002,49.152114,6.161439,80001
160002,49.151113,6.165887,80002
160002,49.151113,6.165887,90001
160002,49.149171,6.169056,90002
160002,49.149171,6.169056,100001
160002,49.148061,6.171578,100002
160002,49.148061,6.171578,110001
160002,49.146413,6.171656,110002
160002,49.146413,6.171656,120001
160002,49.144521,6.171863,120002
160002,49.144521,6.171863,130001
160002,49.142824,6.168608,130002
160002,49.142824,6.168608,140001
160002,49.140476,6.165982,140002
160008,49.156261,6.153043,10001
160008,49.154783,6.148493,10002
160008,49.154783,6.148493,20001
160008,49.151276,6.150050,20002
160008,49.151276,6.150050,30001
160008,49.148516,6.152681,30002
160008,49.148516,6.152681,40001
160008,49.148622,6.155402,40002
160008,49.148622,6.155402,50001
160008,49.149042,6.159950,50002
160008,49.149042,6.159950,60001
160008,49.151083,6.158612,60002
160008,49.151083,6.158612,70001
160008,49.152114,6.161439,70002
160008,49.152114,6.161439,80001
160008,49.151113,6.165887,80002
160008,49.151113,6.165887,90001
160008,49.149171,6.169056,90002
160008,49.149171,6.169056,100001
160008,49.148061,6.171578,100002
160008,49.148061,6.171578,110001
160008,49.146413,6.171656,110002
160008,49.146413,6.171656,120001
160008,49.144521,6.171863,120002
160008,49.144521,6.171863,130001
160008,49.142824,6.168608,130002
160008,49.142824,6.168608,140001
160008,49.140476,6.165982,140002
160009,49.141590,6.165230,10001
160009,49.142960,6.169393,10002
160009,49.142960,6.169393,20001
160009,49.144072,6.172134,20002
160009,49.144072,6.172134,30001
160009,49.146556,6.171875,30002
160009,49.146556,6.171875,40001
160009,49.148956,6.171576,40002
160009,49.148956,6.171576,50001
160009,49.149287,6.169623,50002
160009,49.149287,6.169623,60001
160009,49.151153,6.166943,60002
160009,49.151153,6.166943,70001
160009,49.152099,6.161795,70002
160009,49.152099,6.161795,80001
160009,49.151049,6.158635,80002
160009,49.151049,6.158635,90001
160009,49.149412,6.159712,90002
160009,49.149412,6.159712,100001
160009,49.148684,6.155414,100002
160009,49.148684,6.155414,110001
160009,49.148392,6.152380,110002
160009,49.148392,6.152380,120001
160009,49.151276,6.150049,120002
160009,49.151276,6.150049,130001
160009,49.154923,6.148907,130002
160009,49.154923,6.148907,140001
160009,49.156261,6.153043,140002
170001,49.086076,6.112569,10001
170001,49.087826,6.118257,10002
170001,49.087826,6.118257,20001
170001,49.089587,6.124199,20002
170001,49.089587,6.124199,30001
170001,49.090784,6.128191,30002
170001,49.090784,6.128191,40001
170001,49.093539,6.132516,40002
170001,49.093539,6.132516,50001
170001,49.094445,6.135356,50002
170001,49.094445,6.135356,60001
170001,49.095566,6.138685,60002
170001,49.095566,6.138685,70001
170001,49.095687,6.143521,70002
170001,49.095687,6.143521,80001
170001,49.092130,6.144821,80002
170001,49.092130,6.144821,90001
170001,49.090231,6.144980,90002
170001,49.090231,6.144980,100001
170001,49.089591,6.147259,100002
170001,49.089591,6.147259,110001
170001,49.089360,6.149513,110002
170001,49.089360,6.149513,120001
170001,49.086575,6.154082,120002
170001,49.086575,6.154082,130001
170001,49.086565,6.156623,130002
170001,49.086565,6.156623,140001
170001,49.089355,6.159382,140002
170001,49.089355,6.159382,150001
170001,49.091774,6.161323,150002
170001,49.091774,6.161323,160001
170001,49.094149,6.163161,160002
170001,49.094149,6.163161,170001
170001,49.093910,6.167520,170002
170001,49.093910,6.167520,180001
170001,49.092979,6.172841,180002
170001,49.092979,6.172841,190001
170001,49.094514,6.176234,190002
170001,49.094514,6.176234,200001
170001,49.097385,6.174626,200002
170001,49.097385,6.174626,210001
170001,49.099076,6.173745,210002
170001,49.099076,6.173745,220001
170001,49.100328,6.180862,220002
170001,49.100328,6.180862,230001
170001,49.100489,6.185619,230002
170001,49.100489,6.185619,240001
170001,49.100936,6.191504,240002
170001,49.100936,6.191504,250001
170001,49.101557,6.195569,250002
170001,49.101557,6.195569,260001
170001,49.101675,6.198796,260002
170001,49.101675,6.198796,270001
170001,49.103150,6.204709,270002
170001,49.103150,6.204709,280001
170001,49.105085,6.210269,280002
170001,49.105085,6.210269,290001
170001,49.104259,6.215028,290002
170001,49.104259,6.215028,300001
170001,49.100592,6.217981,300002
170001,49.100592,6.217981,310001
170001,49.100578,6.222063,310002
170001,49.100578,6.222063,320001
170001,49.103631,6.228814,320002
170001,49.103631,6.228814,330001
170001,49.106729,6.231413,330002
170001,49.106729,6.231413,340001
170001,49.107638,6.238711,340002
170001,49.107638,6.238711,350001
170001,49.107803,6.243051,350002
170001,49.107803,6.243051,360001
170001,49.109489,6.247751,360002
170001,49.109489,6.247751,370001
170001,49.114048,6.247509,370002
170001,49.114048,6.247509,380001
170001,49.116148,6.243641,380002
170001,49.116148,6.243641,390001
170001,49.118611,6.240000,390002
170001,49.118611,6.240000,400001
170001,49.123709,6.242434,400002
170002,49.123286,6.242129,10001
170002,49.118262,6.240132,10002
170002,49.118262,6.240132,20001
170002,49.115719,6.243662,20002
170002,49.115719,6.243662,30001
170002,49.114191,6.247357,30002
170002,49.114191,6.247357,40001
170002,49.109577,6.247579,40002
170002,49.109577,6.247579,50001
170002,49.108048,6.243106,50002
170002,49.108048,6.243106,60001
170002,49.107885,6.237844,60002
170002,49.107885,6.237844,70001
170002,49.107053,6.231395,70002
170002,49.107053,6.231395,80001
170002,49.103321,6.228833,80002
170002,49.103321,6.228833,90001
170002,49.100638,6.220992,90002
170002,49.100638,6.220992,100001
170002,49.100588,6.217791,100002
170002,49.100588,6.217791,110001
170002,49.104655,6.214243,110002
170002,49.104655,6.214243,120001
170002,49.104668,6.208690,120002
170002,49.104668,6.208690,130001
170002,49.103156,6.204046,130002
170002,49.103156,6.204046,140001
170002,49.101696,6.199568,140002
170002,49.101696,6.199568,150001
170002,49.101521,6.194532,150002
170002,49.101521,6.194532,160001
170002,49.100964,6.191641,160002
170002,49.100964,6.191641,170001
170002,49.100580,6.186501,170002
170002,49.100580,6.186501,180001
170002,49.100333,6.181056,180002
170002,49.100333,6.181056,190001
170002,49.098724,6.173378,190002
170002,49.098724,6.173378,200001
170002,49.096835,6.175178,200002
170002,49.096835,6.175178,210001
170002,49.094382,6.175952,210002
170002,49.094382,6.175952,220001
170002,49.093283,6.172531,220002
170002,49.093283,6.172531,230001
170002,49.093940,6.168179,230002
170002,49.093940,6.168179,240001
170002,49.094130,6.163420,240002
170002,49.094130,6.163420,250001
170002,49.092028,6.161481,250002
170002,49.092028,6.161481,260001
170002,49.089247,6.159298,260002
170002,49.089247,6.159298,270001
170002,49.086587,6.156651,270002
170002,49.086587,6.156651,280001
170002,49.086386,6.154441,280002
170002,49.086386,6.154441,290001
170002,49.089306,6.149641,290002
170002,49.089306,6.149641,300001
170002,49.089631,6.147179,300002
170002,49.089631,6.147179,310001
170002,49.090304,6.144877,310002
170002,49.090304,6.144877,320001
170002,49.091847,6.144800,320002
170002,49.091847,6.144800,330001
170002,49.095588,6.143667,330002
170002,49.095588,6.143667,340001
170002,49.095125,6.137334,340002
170002,49.095125,6.137334,350001
170002,49.094330,6.134834,350002
170002,49.094330,6.134834,360001
170002,49.093670,6.132950,360002
170002,49.093670,6.132950,370001
170002,49.090555,6.127341,370002
170002,49.090555,6.127341,380001
170002,49.089741,6.124332,380002
170002,49.089741,6.124332,390001
170002,49.087253,6.117156,390002
170002,49.087253,6.117156,400001
170002,49.086076,6.112569,400002
170007,49.086076,6.112569,10001
170007,49.087826,6.118257,10002
170007,49.087826,6.118257,20001
170007,49.089587,6.124199,20002
170007,49.089587,6.124199,30001
170007,49.090784,6.128191,30002
170007,49.090784,6.128191,40001
170007,49.093539,6.132516,40002
170007,49.093539,6.132516,50001
170007,49.094445,6.135356,50002
170007,49.094445,6.135356,60001
170007,49.095566,6.138685,60002
170007,49.095566,6.138685,70001
170007,49.095687,6.143521,70002
170007,49.095687,6.143521,80001
170007,49.092130,6.144821,80002
170007,49.092130,6.144821,90001
170007,49.090231,6.144980,90002
170007,49.090231,6.144980,100001
170007,49.089591,6.147259,100002
170007,49.089591,6.147259,110001
170007,49.089360,6.149513,110002
170007,49.089360,6.149513,120001
170007,49.086575,6.154082,120002
170007,49.086575,6.154082,130001
170007,49.086565,6.156623,130002
170007,49.086565,6.156623,140001
170007,49.089355,6.159382,140002
170007,49.089355,6.159382,150001
170007,49.091774,6.161323,150002
170007,49.091774,6.161323,160001
170007,49.094149,6.163161,160002
170007,49.094149,6.163161,170001
170007,49.093910,6.167520,170002
170007,49.093910,6.167520,180001
170007,49.092979,6.172841,180002
170007,49.092979,6.172841,190001
170007,49.094514,6.176234,190002
170007,49.094514,6.176234,200001
170007,49.097385,6.174626,200002
170007,49.097385,6.174626,210001
170007,49.099076,6.173745,210002
170007,49.099076,6.173745,220001
170007,49.100328,6.180862,220002
170007,49.100328,6.180862,230001
170007,49.100489,6.185619,230002
170007,49.100489,6.185619,240001
170007,49.100936,6.191504,240002
170007,49.100936,6.191504,250001
170007,49.101557,6.195569,250002
170007,49.101557,6.195569,260001
170007,49.101675,6.198796,260002
170007,49.101675,6.198796,270001
170007,49.103150,6.204709,270002
170007,49.103150,6.204709,280001
170007,49.105085,6.210269,280002
170007,49.105085,6.210269,290001
170007,49.104259,6.215028,290002
170007,49.104259,6.215028,300001
170007,49.100592,6.217981,300002
170007,49.100592,6.217981,310001
170007,49.100578,6.222063,310002
170007,49.100578,6.222063,320001
170007,49.103631,6.228814,320002
170007,49.103631,6.228814,330001
170007,49.106729,6.231413,330002
170007,49.106729,6.231413,340001
170007,49.107638,6.238711,340002
170007,49.107638,6.238711,350001
170007,49.107803,6.243051,350002
170007,49.107803,6.243051,360001
170007,49.109489,6.247751,360002
170007,49.109489,6.247751,370001
170007,49.114048,6.247509,370002
170007,49.114048,6.247509,380001
170007,49.116148,6.243641,380002
170007,49.116148,6.243641,390001
170007,49.118611,6.240000,390002
170007,49.118611,6.240000,400001
170007,49.123709,6.242434,400002
170008,49.123286,6.242129,10001
170008,49.118262,6.240132,10002
170008,49.118262,6.240132,20001
170008,49.115719,6.243662,20002
170008,49.115719,6.243662,30001
170008,49.114191,6.247357,30002
170008,49.114191,6.247357,40001
170008,49.109577,6.247579,40002
170008,49.109577,6.247579,50001
170008,49.108048,6.243106,50002
170008,49.108048,6.243106,60001
170008,49.107885,6.237844,60002
170008,49.107885,6.237844,70001
170008,49.107053,6.231395,70002
170008,49.107053,6.231395,80001
170008,49.103321,6.228833,80002
170008,49.103321,6.228833,90001
170008,49.100638,6.220992,90002
170008,49.100638,6.220992,100001
170008,49.100588,6.217791,100002
170008,49.100588,6.217791,110001
170008,49.104655,6.214243,110002
170008,49.104655,6.214243,120001
170008,49.104668,6.208690,120002
170008,49.104668,6.208690,130001
170008,49.103156,6.204046,130002
170008,49.103156,6.204046,140001
170008,49.101696,6.199568,140002
170008,49.101696,6.199568,150001
170008,49.101521,6.194532,150002
170008,49.101521,6.194532,160001
170008,49.100964,6.191641,160002
170008,49.100964,6.191641,170001
170008,49.100580,6.186501,170002
170008,49.100580,6.186501,180001
170008,49.100333,6.181056,180002
170008,49.100333,6.181056,190001
170008,49.098724,6.173378,190002
170008,49.098724,6.173378,200001
170008,49.096835,6.175178,200002
170008,49.096835,6.175178,210001
170008,49.094382,6.175952,210002
170008,49.094382,6.175952,220001
170008,49.093283,6.172531,220002
170008,49.093283,6.172531,230001
170008,49.093940,6.168179,230002
170008,49.093940,6.168179,240001
170008,49.094130,6.163420,240002
170008,49.094130,6.163420,250001
170008,49.092028,6.161481,250002
170008,49.092028,6.161481,260001
170008,49.089247,6.159298,260002
170008,49.089247,6.159298,270001
170008,49.086587,6.156651,270002
170008,49.086587,6.156651,280001
170008,49.086386,6.154441,280002
170008,49.086386,6.154441,290001
170008,49.089306,6.149641,290002
170008,49.089306,6.149641,300001
170008,49.089631,6.147179,300002
170008,49.089631,6.147179,310001
170008,49.090304,6.144877,310002
170008,49.090304,6.144877,320001
170008,49.091847,6.144800,320002
170008,49.091847,6.144800,330001
170008,49.095588,6.143667,330002
170008,49.095588,6.143667,340001
170008,49.095125,6.137334,340002
170008,49.095125,6.137334,350001
170008,49.094330,6.134834,350002
170008,49.094330,6.134834,360001
170008,49.093670,6.132950,360002
170008,49.093670,6.132950,370001
170008,49.090555,6.127341,370002
170008,49.090555,6.127341,380001
170008,49.089741,6.124332,380002
170008,49.089741,6.124332,390001
170008,49.087253,6.117156,390002
170008,49.087253,6.117156,400001
170008,49.086076,6.112569,400002
180017,49.141380,6.206611,10001
180017,49.135105,6.213814,10002
180017,49.135105,6.213814,20001
180017,49.134239,6.215401,20002
180017,49.134239,6.215401,30001
180017,49.132392,6.215935,30002
180017,49.132392,6.215935,40001
180017,49.131715,6.211300,40002
180017,49.131715,6.211300,50001
180017,49.130021,6.209006,50002
180017,49.130021,6.209006,60001
180017,49.128165,6.203304,60002
180017,49.128165,6.203304,70001
180017,49.127244,6.207680,70002
180017,49.127244,6.207680,80001
180017,49.127402,6.211912,80002
180017,49.127402,6.211912,90001
180017,49.125353,6.206442,90002
180017,49.125353,6.206442,100001
180017,49.123674,6.203367,100002
180017,49.123674,6.203367,110001
180017,49.125919,6.196648,110002
180017,49.125919,6.196648,120001
180017,49.126892,6.192310,120002
180017,49.126892,6.192310,130001
180017,49.128012,6.185589,130002
180017,49.128012,6.185589,140001
180017,49.125886,6.181395,140002
180017,49.125886,6.181395,150001
180017,49.124096,6.181054,150002
180017,49.124096,6.181054,160001
180017,49.122696,6.178363,160002
180017,49.122696,6.178363,170001
180017,49.121590,6.174796,170002
180017,49.121590,6.174796,180001
180017,49.121000,6.172009,180002
180017,49.121399,6.168131,180003
180020,49.121399,6.168131,10001
180020,49.119605,6.171465,10002
180020,49.119605,6.171465,20001
180020,49.121305,6.175270,20002
180020,49.121305,6.175270,30001
180020,49.122449,6.178004,30002
180020,49.122449,6.178004,40001
180020,49.124458,6.182114,40002
180020,49.124458,6.182114,50001
180020,49.125745,6.181341,50002
180020,49.125745,6.181341,60001
180020,49.127445,6.184454,60002
180020,49.127445,6.184454,70001
180020,49.126966,6.193015,70002
180020,49.126966,6.193015,80001
180020,49.125580,6.197468,80002
180020,49.125580,6.197468,90001
180020,49.123912,6.202341,90002
180020,49.123912,6.202341,100001
180020,49.125279,6.206402,100002
180020,49.125279,6.206402,110001
180020,49.127435,6.211657,110002
180020,49.127435,6.211657,120001
180020,49.127299,6.207678,120002
180020,49.127299,6.207678,130001
180020,49.127850,6.203633,130002
180020,49.127850,6.203633,140001
180020,49.129943,6.209638,140002
180020,49.129943,6.209638,150001
180020,49.132258,6.211787,150002
180020,49.132258,6.211787,160001
180020,49.132405,6.215813,160002
180020,49.132405,6.215813,170001
180020,49.134319,6.215283,170002
180020,49.134319,6.215283,180001
180020,49.135420,6.213610,180002
180020,49.135420,6.213610,190001
180020,49.141380,6.206611,190002
190001,49.111108,6.130608,10001
190001,49.112409,6.134323,10002
190001,49.112409,6.134323,20001
190001,49.114136,6.139048,20002
190001,49.114136,6.139048,30001
190001,49.116462,6.141333,30002
190001,49.116462,6.141333,40001
190001,49.115957,6.150888,40002
190001,49.115957,6.150888,50001
190001,49.114076,6.154931,50002
190001,49.114076,6.154931,60001
190001,49.112731,6.157751,60002
190001,49.112731,6.157751,70001
190001,49.111121,6.161525,70002
190002,49.111233,6.161236,10001
190002,49.112647,6.157929,10002
190002,49.112647,6.157929,20001
190002,49.114283,6.154505,20002
190002,49.114283,6.154505,30001
190002,49.115925,6.150958,30002
190002,49.115925,6.150958,40001
190002,49.116590,6.141350,40002
190002,49.116590,6.141350,50001
190002,49.113966,6.138610,50002
190002,49.113966,6.138610,60001
190002,49.112725,6.135222,60002
190002,49.112725,6.135222,70001
190002,49.110796,6.129704,70002
820007,49.061007,6.166711,10001
820007,49.064094,6.167042,10002
820007,49.064094,6.167042,20001
820007,49.067217,6.169898,20002
820007,49.067217,6.169898,30001
820007,49.067314,6.168029,30002
820007,49.067314,6.168029,40001
820007,49.066498,6.164469,40002
820007,49.066498,6.164469,50001
820007,49.065974,6.159642,50002
820007,49.065974,6.159642,60001
820007,49.060938,6.162506,60002
820007,49.060938,6.162506,70001
820007,49.057216,6.167581,70002
820007,49.057216,6.167581,80001
820007,49.059365,6.169093,80002
820007,49.059365,6.169093,90001
820007,49.061007,6.166711,90002
820010,49.061007,6.166711,10001
820010,49.064094,6.167042,10002
820010,49.064094,6.167042,20001
820010,49.067217,6.169898,20002
820010,49.067217,6.169898,30001
820010,49.067314,6.168029,30002
820010,49.067314,6.168029,40001
820010,49.066498,6.164469,40002
820010,49.066498,6.164469,50001
820010,49.065974,6.159642,50002
820010,49.065974,6.159642,60001
820010,49.060938,6.162506,60002
820010,49.060938,6.162506,70001
820010,49.057216,6.167581,70002
820010,49.057216,6.167581,80001
820010,49.059365,6.169093,80002
820010,49.059365,6.169093,90001
820010,49.061007,6.166711,90002
830007,49.121710,6.174370,10001
830007,49.120317,6.173846,10002
830007,49.120317,6.173846,20001
830007,49.119340,6.175570,20002
830007,49.119340,6.175570,30001
830007,49.117634,6.174177,30002
830007,49.117634,6.174177,40001
830007,49.115614,6.173439,40002
830007,49.115614,6.173439,50001
830007,49.114410,6.176863,50002
830007,49.114410,6.176863,60001
830007,49.112979,6.177394,60002
830007,49.112979,6.177394,70001
830007,49.110660,6.176990,70002
830007,49.110660,6.176990,80001
830007,49.108401,6.180385,80002
830008,49.108401,6.180385,10001
830008,49.111060,6.177060,10002
830008,49.111060,6.177060,20001
830008,49.113468,6.178366,20002
830008,49.113468,6.178366,30001
830008,49.114505,6.176820,30002
830008,49.114505,6.176820,40001
830008,49.115436,6.174237,40002
830008,49.115436,6.174237,50001
830008,49.117164,6.175487,50002
830008,49.117164,6.175487,60001
830008,49.117314,6.177094,60002
830008,49.117314,6.177094,70001
830008,49.116690,6.179530,70002
830008,49.116690,6.179530,80001
830008,49.118009,6.178726,80002
830008,49.118009,6.178726,90001
830008,49.119478,6.175437,90002
830008,49.119478,6.175437,100001
830008,49.121710,6.174370,100002
84a0005,49.085970,6.113350,10001
84a0005,49.080800,6.110390,10002
84a0005,49.080800,6.110390,20001
84a0005,49.077468,6.113065,20002
84a0005,49.077468,6.113065,30001
84a0005,49.075620,6.116550,30002
84a0005,49.075620,6.116550,40001
84a0005,49.075077,6.106751,40002
84a0005,49.075077,6.106751,50001
84a0005,49.076518,6.102841,50002
84a0005,49.076518,6.102841,60001
84a0005,49.080900,6.102280,60002
84a0005,49.080900,6.102280,70001
84a0005,49.085970,6.113350,70002
84a0008,49.085970,6.113350,10001
84a0008,49.080800,6.110390,10002
84a0008,49.080800,6.110390,20001
84a0008,49.077468,6.113065,20002
84a0008,49.077468,6.113065,30001
84a0008,49.075620,6.116550,30002
84a0008,49.075620,6.116550,40001
84a0008,49.075077,6.106751,40002
84a0008,49.075077,6.106751,50001
84a0008,49.076518,6.102841,50002
84a0008,49.076518,6.102841,60001
84a0008,49.080900,6.102280,60002
84a0008,49.080900,6.102280,70001
84a0008,49.085970,6.113350,70002
84b0009,49.085970,6.113350,10001
84b0009,49.076467,6.102942,10002
84b0009,49.076467,6.102942,20001
84b0009,49.074174,6.107641,20002
84b0009,49.074174,6.107641,30001
84b0009,49.063500,6.116390,30002
84b0009,49.063500,6.116390,40001
84b0009,49.061254,6.117849,40002
84b0009,49.061254,6.117849,50001
84b0009,49.058673,6.121897,50002
84b0009,49.058673,6.121897,60001
84b0009,49.055862,6.119844,60002
84b0010,49.055839,6.119819,10001
84b0010,49.058685,6.121884,10002
84b0010,49.058685,6.121884,20001
84b0010,49.061254,6.118142,20002
84b0010,49.061254,6.118142,30001
84b0010,49.064045,6.116576,30002
84b0010,49.064045,6.116576,40001
84b0010,49.075077,6.106751,40002
84b0010,49.075077,6.106751,50001
84b0010,49.076518,6.102841,50002
84b0010,49.076518,6.102841,60001
84b0010,49.085970,6.113350,60002
84b0011,49.085970,6.113350,10001
84b0011,49.076467,6.102942,10002
84b0011,49.076467,6.102942,20001
84b0011,49.074174,6.107641,20002
84b0011,49.074174,6.107641,30001
84b0011,49.063500,6.116390,30002
84b0011,49.063500,6.116390,40001
84b0011,49.061254,6.117849,40002
84b0011,49.061254,6.117849,50001
84b0011,49.058673,6.121897,50002
84b0011,49.058673,6.121897,60001
84b0011,49.055862,6.119844,60002
84b0012,49.055839,6.119819,10001
84b0012,49.058685,6.121884,10002
84b0012,49.058685,6.121884,20001
84b0012,49.061254,6.118142,20002
84b0012,49.061254,6.118142,30001
84b0012,49.064045,6.116576,30002
84b0012,49.064045,6.116576,40001
84b0012,49.075077,6.106751,40002
84b0012,49.075077,6.106751,50001
84b0012,49.076518,6.102841,50002
84b0012,49.076518,6.102841,60001
84b0012,49.085970,6.113350,60002
860003,49.110280,6.091201,10001
860003,49.105080,6.089318,10002
860004,49.105080,6.089318,10001
860004,49.110280,6.091201,10002
860005,49.105080,6.089318,10001
860005,49.110280,6.091201,10002
870008,49.110280,6.091201,10001
870008,49.112319,6.095103,10002
870008,49.112319,6.095103,20001
870008,49.117186,6.087779,20002
870008,49.117186,6.087779,30001
870008,49.118360,6.084331,30002
870008,49.118360,6.084331,40001
870008,49.122054,6.080144,40002
870008,49.122054,6.080144,50001
870008,49.124708,6.079168,50002
870009,49.124869,6.078875,10001
870009,49.121180,6.080617,10002
870009,49.121180,6.080617,20001
870009,49.117684,6.084856,20002
870009,49.117684,6.084856,30001
870009,49.116909,6.088335,30002
870009,49.116909,6.088335,40001
870009,49.112139,6.095168,40002
870009,49.112139,6.095168,50001
870009,49.110280,6.091201,50002
880013,49.123278,6.094879,10001
880013,49.120911,6.094850,10002
880013,49.120911,6.094850,20001
880013,49.118285,6.096176,20002
880013,49.118285,6.096176,30001
880013,49.116189,6.097919,30002
880013,49.116189,6.097919,40001
880013,49.114183,6.097958,40002
880013,49.114183,6.097958,50001
880013,49.111846,6.097380,50002
880013,49.111846,6.097380,60001
880013,49.111049,6.096904,60002
880013,49.111049,6.096904,70001
880013,49.110280,6.091201,70002
880014,49.110280,6.091201,10001
880014,49.110841,6.097291,10002
880014,49.110841,6.097291,20001
880014,49.112055,6.097330,20002
880014,49.112055,6.097330,30001
880014,49.114174,6.098110,30002
880014,49.114174,6.098110,40001
880014,49.116286,6.097992,40002
880014,49.116286,6.097992,50001
880014,49.118339,6.096493,50002
880014,49.118339,6.096493,60001
880014,49.120919,6.094679,60002
880014,49.120919,6.094679,70001
880014,49.123278,6.094879,70002
890001,49.114110,6.116820,10001
890001,49.114362,6.112973,10002
890001,49.114362,6.112973,20001
890001,49.110626,6.112126,20002
890001,49.110626,6.112126,30001
890001,49.108874,6.120753,30002
890001,49.108874,6.120753,40001
890001,49.109541,6.125934,40002
890002,49.109378,6.125309,10001
890002,49.108911,6.120849,10002
890002,49.108911,6.120849,20001
890002,49.110858,6.111853,20002
890002,49.110858,6.111853,30001
890002,49.113563,6.113576,30002
890002,49.113563,6.113576,40001
890002,49.114110,6.116820,40002
900012,49.093080,6.080640,10001
900012,49.093697,6.086800,10002
900012,49.093697,6.086800,20001
900012,49.093270,6.093405,20002
900012,49.093270,6.093405,30001
900012,49.101426,6.106284,30002
900012,49.101426,6.106284,40001
900012,49.102743,6.104480,40002
900012,49.102743,6.104480,50001
900012,49.103770,6.108311,50002
900012,49.103770,6.108311,60001
900012,49.106440,6.111200,60002
900013,49.106477,6.111286,10001
900013,49.103859,6.108081,10002
900013,49.103859,6.108081,20001
900013,49.102224,6.104457,20002
900013,49.102224,6.104457,30001
900013,49.101048,6.106695,30002
900013,49.101048,6.106695,40001
900013,49.093369,6.092531,40002
900013,49.093369,6.092531,50001
900013,49.093788,6.086953,50002
