stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
383,,"MAUJEAN",,49.120179,6.214947,,http://lemet.fr/screen/index2.php?stop=383,0,,1
373,,"MAUJEAN",,49.120197,6.214533,,http://lemet.fr/screen/index2.php?stop=373,0,,1
888,,"MAZELLE",,49.114125,6.182420,,http://lemet.fr/screen/index2.php?stop=888,0,,1
198,,"MAZELLE",,49.114951,6.184847,,http://lemet.fr/screen/index2.php?stop=198,0,,2
974,,"MECLEUVES",,49.042400,6.268120,,http://lemet.fr/screen/index2.php?stop=974,0,,1
986,,"MECLEUVES",,49.042250,6.268461,,http://lemet.fr/screen/index2.php?stop=986,0,,1
607,,"MELEZES",,49.128165,6.203304,,http://lemet.fr/screen/index2.php?stop=607,0,,1
599,,"MELEZES",,49.127850,6.203633,,http://lemet.fr/screen/index2.php?stop=599,0,,1
6360,,"HOPITAL MERCY",,49.084587,6.242098,,http://lemet.fr/screen/index2.php?stop=6360,0,,1
6365,,"HOPITAL MERCY",,49.084587,6.242099,,http://lemet.fr/screen/index2.php?stop=6365,0,,1
360,,"MERMOZ",,49.093544,6.151580,,http://lemet.fr/screen/index2.php?stop=360,0,,2
355,,"MERMOZ",,49.093986,6.152085,,http://lemet.fr/screen/index2.php?stop=354,0,,2
384,,"METMAN",,49.120046,6.208878,,http://lemet.fr/screen/index2.php?stop=384,0,,1
372,,"METMAN",,49.120111,6.209556,,http://lemet.fr/screen/index2.php?stop=372,0,,1
682,,"METZANINE",,49.107053,6.231395,,http://lemet.fr/screen/index2.php?stop=682,0,,1
681,,"METZANINE",,49.106729,6.231413,,http://lemet.fr/screen/index2.php?stop=681,0,,1
3005,,"MEURISSE",,49.101675,6.155199,,http://lemet.fr/screen/index2.php?stop=3005,0,,1
3012,,"MEURISSE",,49.102196,6.156036,,http://lemet.fr/screen/index2.php?stop=3012,0,,1
563,,"MEY LES VIGNES",,49.133960,6.237639,,http://lemet.fr/screen/index2.php?stop=563,0,,2
6260,,"JULES MICHELET",,49.107653,6.228691,,http://lemet.fr/screen/index2.php?stop=6260,0,,1
6265,,"JULES MICHELET",,49.107653,6.228691,,http://lemet.fr/screen/index2.php?stop=6265,0,,1
5017,,"MICHEL ANGE",,49.059365,6.169093,,http://lemet.fr/screen/index2.php?stop=5017,0,,1
213,,"MIGETTE",,49.114136,6.139048,,http://lemet.fr/screen/index2.php?stop=213,0,,2
270,,"MIGETTE",,49.113966,6.138610,,http://lemet.fr/screen/index2.php?stop=270,0,,2
422,,"MIRABELLES",,49.131199,6.145880,,http://lemet.fr/screen/index2.php?stop=422,0,,1
416,,"MIRABELLES",,49.130667,6.145525,,http://lemet.fr/screen/index2.php?stop=416,0,,1
380,,"MAISON NEUVE",,49.110280,6.091201,,http://lemet.fr/screen/index2.php?stop=380,0,,1
868,,"MAISON NEUVE",,49.110280,6.091201,,http://lemet.fr/screen/index2.php?stop=868,0,,1
328,,"MOMENE",,49.129188,6.127607,,http://lemet.fr/screen/index2.php?stop=328,0,,1
667,,"MOULIN NEUF",,49.112139,6.095168,,http://lemet.fr/screen/index2.php?stop=667,0,,2
312,,"MOULIN NEUF",,49.112319,6.095103,,http://lemet.fr/screen/index2.php?stop=312,0,,2
804,,"ST-PRIVAT-LA-MONTAGNE",,49.184845,6.044487,,http://lemet.fr/screen/index2.php?stop=804,0,,1
160,,"MORLOT",,49.141124,6.150791,,http://lemet.fr/screen/index2.php?stop=160,0,,1
158,,"MORLOT",,49.141084,6.150367,,http://lemet.fr/screen/index2.php?stop=158,0,,1
275,,"MOULINS",,49.106477,6.111286,,http://lemet.fr/screen/index2.php?stop=275,0,,1
281,,"MOULINS",,49.106440,6.111200,,http://lemet.fr/screen/index2.php?stop=281,0,,1
86,,"MOULINS",,49.105475,6.110561,,http://lemet.fr/screen/index2.php?stop=86,0,,2
85,,"MOULINS MAIRIE",,49.106994,6.106338,,http://lemet.fr/screen/index2.php?stop=85,0,,2
998,,"MOYEN PONT",,49.119814,6.171282,,http://lemet.fr/screen/index2.php?stop=998,0,,1
503,,"MONTIGNY ST-PRIVAT",,49.084587,6.154709,,http://lemet.fr/screen/index2.php?stop=503,0,,2
151,,"MUSE",,49.105954,6.181635,,http://lemet.fr/screen/index2.php?stop=151,0,,1
152,,"MUSE",,49.105745,6.181559,,http://lemet.fr/screen/index2.php?stop=152,0,,1
62,,"NATION",,49.101364,6.154804,,http://lemet.fr/screen/index2.php?stop=62,0,,1
41,,"NATION",,49.101308,6.154675,,http://lemet.fr/screen/index2.php?stop=41,0,,1
411,,"NICOLAS JUNG",,49.133680,6.152525,,http://lemet.fr/screen/index2.php?stop=411,0,,2
398,,"NICOLAS JUNG",,49.133334,6.153096,,http://lemet.fr/screen/index2.php?stop=398,0,,2
551,,"NONNETIERS",,49.114700,6.235634,,http://lemet.fr/screen/index2.php?stop=551,0,,1
550,,"NONNETIERS",,49.114745,6.237012,,http://lemet.fr/screen/index2.php?stop=550,0,,1
790,,"NOUILLONS",,49.111846,6.097380,,http://lemet.fr/screen/index2.php?stop=790,0,,2
785,,"NOUILLONS",,49.112055,6.097330,,http://lemet.fr/screen/index2.php?stop=785,0,,2
751,,"NOUILLY CENTRE",,49.136056,6.258509,,http://lemet.fr/screen/index2.php?stop=751,0,,2
754,,"NOUILLY CENTRE",,49.136056,6.258509,,http://lemet.fr/screen/index2.php?stop=754,0,,2
245,,"OBELLIANE",,49.076040,6.192849,,http://lemet.fr/screen/index2.php?stop=245,0,,2
582,,"OBELLIANE",,49.076140,6.192630,,http://lemet.fr/screen/index2.php?stop=582,0,,2
183,,"OBERLING",,49.103385,6.202415,,http://lemet.fr/screen/index2.php?stop=183,0,,1
193,,"OBERLING",,49.103229,6.202711,,http://lemet.fr/screen/index2.php?stop=193,0,,1
653,,"OBERLING",,49.103150,6.204709,,http://lemet.fr/screen/index2.php?stop=653,0,,1
668,,"OBERLING",,49.103156,6.204046,,http://lemet.fr/screen/index2.php?stop=668,0,,1
458,,"OEILLETS",,49.125193,6.230550,,http://lemet.fr/screen/index2.php?stop=458,0,,1
871,,"ORLY",,49.075620,6.116550,,http://lemet.fr/screen/index2.php?stop=871,0,,1
872,,"ORLY",,49.075870,6.116931,,http://lemet.fr/screen/index2.php?stop=872,0,,1
218,,"PALAIS  DES SPORTS",,49.111121,6.161525,,http://lemet.fr/screen/index2.php?stop=218,0,,1
203,,"PALAIS  DES SPORTS",,49.111233,6.161236,,http://lemet.fr/screen/index2.php?stop=203,0,,1
120,,"PAQUERETTES",,49.094400,6.123851,,http://lemet.fr/screen/index2.php?stop=120,0,,1
119,,"PAQUERETTES",,49.094430,6.123770,,http://lemet.fr/screen/index2.php?stop=119,0,,1
163,,"PAQUET",,49.135059,6.156782,,http://lemet.fr/screen/index2.php?stop=163,0,,2
155,,"PAQUET",,49.135083,6.156760,,http://lemet.fr/screen/index2.php?stop=155,0,,2
393,,"PARAIGES",,49.117232,6.179856,,http://lemet.fr/screen/index2.php?stop=393,0,,1
995,,"LA PASSERELLE",,49.075067,6.256375,,http://lemet.fr/screen/index2.php?stop=995,0,,1
996,,"LA PASSERELLE",,49.074881,6.256506,,http://lemet.fr/screen/index2.php?stop=996,0,,1
227,,"PASSOTTE",,49.093074,6.239673,,http://lemet.fr/screen/index2.php?stop=227,0,,1
226,,"PASSOTTE",,49.092848,6.239898,,http://lemet.fr/screen/index2.php?stop=226,0,,1
164,,"PATROTTE",,49.134585,6.161235,,http://lemet.fr/screen/index2.php?stop=164,0,,1
154,,"PATROTTE",,49.134796,6.161172,,http://lemet.fr/screen/index2.php?stop=153,0,,1
965,,"PELTRE GARE",,49.074330,6.222700,,http://lemet.fr/screen/index2.php?stop=965,0,,1
983,,"PELTRE GARE",,49.074380,6.222640,,http://lemet.fr/screen/index2.php?stop=983,0,,1
910,,"POLE MULTIMODAL",,49.107110,6.177470,,http://lemet.fr/screen/index2.php?stop=910,0,,2
911,,"POLE MULTIMODAL",,49.107070,6.177387,,http://lemet.fr/screen/index2.php?stop=911,0,,2
912,,"POLE MULTIMODAL",,49.107130,6.177520,,http://lemet.fr/screen/index2.php?stop=912,0,,2
913,,"POLE MULTIMODAL",,49.106940,6.177100,,http://lemet.fr/screen/index2.php?stop=913,0,,2
914,,"POLE MULTIMODAL",,49.107070,6.177387,,http://lemet.fr/screen/index2.php?stop=914,0,,2
916,,"POLE MULTIMODAL",,49.107110,6.177470,,http://lemet.fr/screen/index2.php?stop=916,0,,2
836,,"PENSEES",,49.134659,6.273620,,http://lemet.fr/screen/index2.php?stop=836,0,,2
835,,"PENSEES",,49.134718,6.273891,,http://lemet.fr/screen/index2.php?stop=835,0,,2
216,,"PEPINIERES",,49.114076,6.154931,,http://lemet.fr/screen/index2.php?stop=216,0,,1
205,,"PEPINIERES",,49.114283,6.154505,,http://lemet.fr/screen/index2.php?stop=205,0,,1
967,,"PEUMONT",,49.076700,6.232070,,http://lemet.fr/screen/index2.php?stop=967,0,,1
981,,"PEUMONT",,49.076810,6.232140,,http://lemet.fr/screen/index2.php?stop=981,0,,1
508,,"PEUPLIERS",,49.104668,6.208690,,http://lemet.fr/screen/index2.php?stop=508,0,,2
500,,"PEUPLIERS",,49.105085,6.210269,,http://lemet.fr/screen/index2.php?stop=500,0,,2
257,,"PIERNE",,49.102273,6.179863,,http://lemet.fr/screen/index2.php?stop=257,0,,1
234,,"PIERNE",,49.102558,6.179825,,http://lemet.fr/screen/index2.php?stop=234,0,,1
625,,"PIERRET",,49.164089,6.188698,,http://lemet.fr/screen/index2.php?stop=625,0,,2
619,,"PIERRET",,49.163588,6.188512,,http://lemet.fr/screen/index2.php?stop=619,0,,2
750,,"PINOTS MELES",,49.134469,6.270569,,http://lemet.fr/screen/index2.php?stop=750,0,,2
755,,"PINOTS MELES",,49.134438,6.271576,,http://lemet.fr/screen/index2.php?stop=755,0,,2
604,,"PINS",,49.132392,6.215935,,http://lemet.fr/screen/index2.php?stop=604,0,,1
5044,,"PINS",,49.132405,6.215813,,http://lemet.fr/screen/index2.php?stop=5044,0,,1
241,,"PISCINE OLYMPIQUE",,49.100580,6.186501,,http://lemet.fr/screen/index2.php?stop=241,0,,2
240,,"PISCINE OLYMPIQUE",,49.100489,6.185619,,http://lemet.fr/screen/index2.php?stop=240,0,,2
174,,"PIVOINES",,49.125861,6.227397,,http://lemet.fr/screen/index2.php?stop=174,0,,1
646,,"PAUL JOLY",,49.063946,6.148353,,http://lemet.fr/screen/index2.php?stop=646,0,,1
645,,"PAUL JOLY",,49.063956,6.148349,,http://lemet.fr/screen/index2.php?stop=645,0,,1
739,,"PLACE PUBLIQUE",,49.154572,6.118160,,http://lemet.fr/screen/index2.php?stop=739,0,,1
744,,"PLACE PUBLIQUE",,49.154617,6.118041,,http://lemet.fr/screen/index2.php?stop=744,0,,1
248,,"LA PLAINE",,49.078720,6.189810,,http://lemet.fr/screen/index2.php?stop=248,0,,1
579,,"LA PLAINE",,49.078680,6.189760,,http://lemet.fr/screen/index2.php?stop=579,0,,1
327,,"PLAPPEVILLE",,49.130529,6.124464,,http://lemet.fr/screen/index2.php?stop=327,0,,2
722,,"LES PLAQUETTES",,49.169047,6.051426,,http://lemet.fr/screen/index2.php?stop=722,0,,1
733,,"LES PLAQUETTES",,49.169204,6.051248,,http://lemet.fr/screen/index2.php?stop=733,0,,1
145,,"PLACE D'ARMES",,49.119478,6.175437,,http://lemet.fr/screen/index2.php?stop=145,0,,1
1004,,"PLACE D'ARMES",,49.119340,6.175570,,http://lemet.fr/screen/index2.php?stop=1004,0,,1
260,,"PLATEAU",,49.082390,6.184219,,http://lemet.fr/screen/index2.php?stop=260,0,,1
261,,"PLATEAU",,49.081550,6.185229,,http://lemet.fr/screen/index2.php?stop=261,0,,1
1020,,"PLACE DE CHAMBRE",,49.120317,6.173846,,http://lemet.fr/screen/index2.php?stop=1020,0,,2
457,,"PLACE DE FRANCE",,49.156261,6.153043,,http://lemet.fr/screen/index2.php?stop=457,0,,2
5024,,"PLACE DE GAULLE",,49.060938,6.162506,,http://lemet.fr/screen/index2.php?stop=5024,0,,1
5013,,"PLACE DE GAULLE",,49.060080,6.162630,,http://lemet.fr/screen/index2.php?stop=5013,0,,1
879,,"POINCARE",,49.116424,6.168559,,http://lemet.fr/screen/index2.php?stop=879,0,,1
880,,"POINCARE",,49.117649,6.169115,,http://lemet.fr/screen/index2.php?stop=880,0,,1
6150,,"CENTRE POMPIDOU METZ",,49.109098,6.180880,,http://lemet.fr/screen/index2.php?stop=6150,0,,1
6155,,"CENTRE POMPIDOU METZ",,49.109098,6.180879,,http://lemet.fr/screen/index2.php?stop=6155,0,,1
5070,,"LA POMMERAIE",,49.033478,6.162407,,http://lemet.fr/screen/index2.php?stop=5070,0,,2
5074,,"LA POMMERAIE",,49.033591,6.161991,,http://lemet.fr/screen/index2.php?stop=5074,0,,2
797,,"CENTRE POMPIDOU METZ",,49.108401,6.180385,,http://lemet.fr/screen/index2.php?stop=797,0,,1
796,,"CENTRE POMPIDOU METZ",,49.108318,6.180437,,http://lemet.fr/screen/index2.php?stop=796,0,,1
6090,,"PONTIFFROY",,49.127140,6.174876,,http://lemet.fr/screen/index2.php?stop=6090,0,,1
6095,,"PONTIFFROY",,49.127138,6.174877,,http://lemet.fr/screen/index2.php?stop=6095,0,,1
526,,"PONSARD",,49.089591,6.147259,,http://lemet.fr/screen/index2.php?stop=526,0,,2
358,,"PONSARD",,49.089631,6.147179,,http://lemet.fr/screen/index2.php?stop=358,0,,2
169,,"PONTIFFROY",,49.127360,6.175441,,http://lemet.fr/screen/index2.php?stop=169,0,,1
149,,"PONTIFFROY",,49.127471,6.175816,,http://lemet.fr/screen/index2.php?stop=149,0,,1
664,,"PONT ROUGE",,49.114821,6.189005,,http://lemet.fr/screen/index2.php?stop=664,0,,1
665,,"PONT ROUGE",,49.114710,6.188867,,http://lemet.fr/screen/index2.php?stop=665,0,,1
288,,"PONT DE VERDUN",,49.119032,6.144237,,http://lemet.fr/screen/index2.php?stop=288,0,,1
268,,"PONT DE VERDUN",,49.119567,6.144533,,http://lemet.fr/screen/index2.php?stop=268,0,,1
629,,"PORT DE METZ",,49.137311,6.180807,,http://lemet.fr/screen/index2.php?stop=629,0,,2
615,,"PORT DE METZ",,49.137572,6.181031,,http://lemet.fr/screen/index2.php?stop=615,0,,2
815,,"POSTE EDF",,49.151940,6.213803,,http://lemet.fr/screen/index2.php?stop=815,0,,2
816,,"POSTE EDF",,49.151940,6.213803,,http://lemet.fr/screen/index2.php?stop=816,0,,2
674,,"POTIERS D'ETAIN",,49.115719,6.243662,,http://lemet.fr/screen/index2.php?stop=674,0,,1
432,,"POTIERS D'ETAIN",,49.116148,6.243641,,http://lemet.fr/screen/index2.php?stop=432,0,,1
782,,"POUILLY",,49.049818,6.188396,,http://lemet.fr/screen/index2.php?stop=782,0,,1
856,,"POULMAIRE",,49.151113,6.165887,,http://lemet.fr/screen/index2.php?stop=856,0,,2
740,,"POULMAIRE",,49.151153,6.166943,,http://lemet.fr/screen/index2.php?stop=740,0,,2
5078,,"POURNOY-LA-CHETIVE",,49.020422,6.155370,,http://lemet.fr/screen/index2.php?stop=5078,0,,1
5077,,"POURNOY-LA-CHETIVE",,49.020792,6.155158,,http://lemet.fr/screen/index2.php?stop=5077,0,,1
1000,,"PREFECTURE",,49.121710,6.174370,,http://lemet.fr/screen/index2.php?stop=1000,0,,2
438,,"PREFECTURE",,49.121305,6.175270,,http://lemet.fr/screen/index2.php?stop=438,0,,2
435,,"PREFECTURE",,49.121590,6.174796,,http://lemet.fr/screen/index2.php?stop=435,0,,2
418,,"PRE NET",,49.081200,6.308091,,http://lemet.fr/screen/index2.php?stop=418,0,,1
419,,"PRE NET",,49.081120,6.308259,,http://lemet.fr/screen/index2.php?stop=419,0,,1
324,,"PRES ST-JACQUES",,49.134312,6.130838,,http://lemet.fr/screen/index2.php?stop=324,0,,2
837,,"PRESSOIR",,49.135157,6.256977,,http://lemet.fr/screen/index2.php?stop=837,0,,2
834,,"PRESSOIR",,49.135232,6.257092,,http://lemet.fr/screen/index2.php?stop=834,0,,2
295,,"PREVILLE",,49.102224,6.104457,,http://lemet.fr/screen/index2.php?stop=295,0,,2
954,,"PREVILLE",,49.102743,6.104480,,http://lemet.fr/screen/index2.php?stop=954,0,,2
5361,,"PREVOTE",,49.092873,6.156398,,http://lemet.fr/screen/index2.php?stop=5361,0,,2
5354,,"PREVOTE",,49.091612,6.155352,,http://lemet.fr/screen/index2.php?stop=5354,0,,2
762,,"PRIEURE",,49.107937,6.085251,,http://lemet.fr/screen/index2.php?stop=762,0,,2
263,,"EN PRILLE",,49.109541,6.125934,,http://lemet.fr/screen/index2.php?stop=263,0,,1
262,,"EN PRILLE",,49.109378,6.125309,,http://lemet.fr/screen/index2.php?stop=262,0,,2
6210,,"PROVENCE",,49.113262,6.216811,,http://lemet.fr/screen/index2.php?stop=6210,0,,1
6215,,"PROVENCE",,49.113265,6.216819,,http://lemet.fr/screen/index2.php?stop=6215,0,,1
23,,"PROVENCE",,49.112835,6.215728,,http://lemet.fr/screen/index2.php?stop=23,0,,1
11,,"PROVENCE",,49.112796,6.215883,,http://lemet.fr/screen/index2.php?stop=11,0,,1
832,,"PETIT COEUR",,49.166107,6.040384,,http://lemet.fr/screen/index2.php?stop=832,0,,1
8320,,"PETIT COEUR",,49.166103,6.040458,,http://lemet.fr/screen/index2.php?stop=8320,0,,1
589,,"PETIT CLOU",,49.076551,6.184011,,http://lemet.fr/screen/index2.php?stop=589,0,,1
306,,"PETIT CLOU",,49.074774,6.184282,,http://lemet.fr/screen/index2.php?stop=306,0,,1
978,,"PETIT JURY",,49.067090,6.245551,,http://lemet.fr/screen/index2.php?stop=978,0,,2
970,,"PETIT JURY",,49.066950,6.245420,,http://lemet.fr/screen/index2.php?stop=970,0,,2
385,,"PETITES SOEURS",,49.119000,6.204281,,http://lemet.fr/screen/index2.php?stop=385,0,,1
371,,"PETITES SOEURS",,49.119007,6.204234,,http://lemet.fr/screen/index2.php?stop=371,0,,1
2385,,"PETITES SOEURS",,49.118360,6.203830,,http://lemet.fr/screen/index2.php?stop=2385,0,,2
196,,"PUYMAIGRE",,49.107034,6.194725,,http://lemet.fr/screen/index2.php?stop=196,0,,1
787,,"LE QUOITY",,49.123278,6.094879,,http://lemet.fr/screen/index2.php?stop=787,0,,2
391,,"RAPHAEL LEVY",,49.120040,6.190601,,http://lemet.fr/screen/index2.php?stop=391,0,,1
365,,"RAPHAEL LEVY",,49.120317,6.190744,,http://lemet.fr/screen/index2.php?stop=365,0,,1
863,,"ROUTE DE BOULAY",,49.126685,6.268260,,http://lemet.fr/screen/index2.php?stop=863,0,,2
862,,"ROUTE DE BOULAY",,49.126497,6.267760,,http://lemet.fr/screen/index2.php?stop=862,0,,2
6120,,"REPUBLIQUE",,49.114995,6.173385,,http://lemet.fr/screen/index2.php?stop=6120,0,,1
6125,,"REPUBLIQUE",,49.115833,6.172877,,http://lemet.fr/screen/index2.php?stop=6125,0,,1
5051,,"REPUBLIQUE",,49.114485,6.172077,,http://lemet.fr/screen/index2.php?stop=5051,0,,2
5052,,"REPUBLIQUE",,49.114320,6.172450,,http://lemet.fr/screen/index2.php?stop=5052,0,,1
123,,"REPUBLIQUE",,49.115614,6.173439,,http://lemet.fr/screen/index2.php?stop=123,0,,1
173,,"REPUBLIQUE",,49.114947,6.173441,,http://lemet.fr/screen/index2.php?stop=173,0,,1
436,,"REPUBLIQUE",,49.114500,6.172990,,http://lemet.fr/screen/index2.php?stop=436,0,,1
1,,"REPUBLIQUE",,49.115245,6.173645,,http://lemet.fr/screen/index2.php?stop=1,0,,1
88,,"REPUBLIQUE",,49.115436,6.174237,,http://lemet.fr/screen/index2.php?stop=88,0,,1
170,,"RIMPORT",,49.124096,6.181054,,http://lemet.fr/screen/index2.php?stop=170,0,,1
440,,"RIMPORT",,49.124458,6.182114,,http://lemet.fr/screen/index2.php?stop=440,0,,1
6080,,"P+R ROCHAMBEAU",,49.129663,6.170075,,http://lemet.fr/screen/index2.php?stop=6080,0,,1
6085,,"P+R ROCHAMBEAU",,49.129561,6.170356,,http://lemet.fr/screen/index2.php?stop=6085,0,,1
168,,"P+R ROCHAMBEAU",,49.129429,6.170241,,http://lemet.fr/screen/index2.php?stop=168,0,,1
150,,"P+R ROCHAMBEAU",,49.129526,6.170049,,http://lemet.fr/screen/index2.php?stop=150,0,,1
514,,"ROEDERER",,49.097990,6.202697,,http://lemet.fr/screen/index2.php?stop=514,0,,2
513,,"ROEDERER",,49.098707,6.203577,,http://lemet.fr/screen/index2.php?stop=513,0,,2
477,,"ROGET",,49.149171,6.169056,,http://lemet.fr/screen/index2.php?stop=477,0,,1
498,,"ROGET",,49.149287,6.169623,,http://lemet.fr/screen/index2.php?stop=498,0,,1
6130,,"ROI GEORGE",,49.110651,6.171616,,http://lemet.fr/screen/index2.php?stop=6130,0,,1
6135,,"ROI GEORGE",,49.110752,6.171479,,http://lemet.fr/screen/index2.php?stop=6135,0,,1
142,,"ROI GEORGE",,49.111048,6.172034,,http://lemet.fr/screen/index2.php?stop=142,0,,1
352,,"ROI GEORGE",,49.109801,6.170433,,http://lemet.fr/screen/index2.php?stop=352,0,,1
694,,"ROI GEORGE",,49.110789,6.171108,,http://lemet.fr/screen/index2.php?stop=694,0,,1
695,,"ROI GEORGE",,49.110789,6.171108,,http://lemet.fr/screen/index2.php?stop=695,0,,1
34,,"ROI GEORGE",,49.110369,6.169100,,http://lemet.fr/screen/index2.php?stop=34,0,,1
68,,"ROI GEORGE",,49.109940,6.170550,,http://lemet.fr/screen/index2.php?stop=68,0,,1
89,,"ROI GEORGE",,49.110965,6.171984,,http://lemet.fr/screen/index2.php?stop=89,0,,1
247,,"ROOSEVELT",,49.077240,6.193779,,http://lemet.fr/screen/index2.php?stop=247,0,,1
580,,"ROOSEVELT",,49.077030,6.194050,,http://lemet.fr/screen/index2.php?stop=580,0,,1
587,,"ROSEAUX",,49.071276,6.185710,,http://lemet.fr/screen/index2.php?stop=587,0,,2
308,,"ROSEAUX",,49.071263,6.186714,,http://lemet.fr/screen/index2.php?stop=308,0,,2
672,,"ROSE GONTHIER",,49.103095,6.243447,,http://lemet.fr/screen/index2.php?stop=672,0,,1
671,,"ROSE GONTHIER",,49.103080,6.243479,,http://lemet.fr/screen/index2.php?stop=671,0,,1
655,,"ROSE MARCUS",,49.147417,6.148651,,http://lemet.fr/screen/index2.php?stop=655,0,,2
654,,"ROSE MARCUS",,49.147379,6.148470,,http://lemet.fr/screen/index2.php?stop=654,0,,2
77,,"ROTONDE",,49.087826,6.118257,,http://lemet.fr/screen/index2.php?stop=77,0,,2
75,,"ROTONDE",,49.087253,6.117156,,http://lemet.fr/screen/index2.php?stop=75,0,,2
6040,,"EMILE ROUX",,49.144727,6.166327,,http://lemet.fr/screen/index2.php?stop=6040,0,,1
6045,,"EMILE ROUX",,49.144727,6.166327,,http://lemet.fr/screen/index2.php?stop=6045,0,,1
407,,"ROUSSEL",,49.135555,6.140031,,http://lemet.fr/screen/index2.php?stop=407,0,,1
402,,"ROUSSEL",,49.135449,6.139462,,http://lemet.fr/screen/index2.php?stop=402,0,,1
814,,"SCHUMAN",,49.110626,6.112126,,http://lemet.fr/screen/index2.php?stop=814,0,,2
811,,"SCHUMAN",,49.110858,6.111853,,http://lemet.fr/screen/index2.php?stop=811,0,,2
662,,"ROUTE DE BORNY",,49.115019,6.192011,,http://lemet.fr/screen/index2.php?stop=662,0,,1
663,,"ROUTE DE BORNY",,49.115028,6.192803,,http://lemet.fr/screen/index2.php?stop=663,0,,1
639,,"RUCHER",,49.144803,6.147904,,http://lemet.fr/screen/index2.php?stop=639,0,,2
631,,"RUCHER",,49.145003,6.147890,,http://lemet.fr/screen/index2.php?stop=631,0,,2
774,,"RUE D'ARS",,49.112024,6.028842,,http://lemet.fr/screen/index2.php?stop=774,0,,2
778,,"RUE D'ARS",,49.111974,6.028865,,http://lemet.fr/screen/index2.php?stop=778,0,,2
805,,"RUE DES ECOLES",,49.188930,6.038179,,http://lemet.fr/screen/index2.php?stop=805,0,,1
803,,"RUE DES ECOLES",,49.189010,6.038159,,http://lemet.fr/screen/index2.php?stop=803,0,,1
675,,"RUELLE CHENEAU",,49.115068,6.196979,,http://lemet.fr/screen/index2.php?stop=675,0,,1
676,,"RUELLE CHENEAU",,49.115101,6.197865,,http://lemet.fr/screen/index2.php?stop=676,0,,1
738,,"RUE DE METZ",,49.155754,6.113134,,http://lemet.fr/screen/index2.php?stop=738,0,,1
745,,"RUE DE METZ",,49.155763,6.113093,,http://lemet.fr/screen/index2.php?stop=745,0,,1
666,,"RUE DU MOULIN",,49.155819,6.105067,,http://lemet.fr/screen/index2.php?stop=666,0,,2
742,,"RUISSEAU",,49.151049,6.158635,,http://lemet.fr/screen/index2.php?stop=742,0,,2
743,,"RUISSEAU",,49.151083,6.158612,,http://lemet.fr/screen/index2.php?stop=743,0,,2
351,,"SABLIERES",,49.086445,6.163728,,http://lemet.fr/screen/index2.php?stop=351,0,,1
534,,"SABLIERES",,49.086268,6.163136,,http://lemet.fr/screen/index2.php?stop=534,0,,1
760,,"SALETTE",,49.152886,6.246759,,http://lemet.fr/screen/index2.php?stop=760,0,,2
409,,"SANSONNET",,49.136369,6.147307,,http://lemet.fr/screen/index2.php?stop=409,0,,1
400,,"SANSONNET",,49.136475,6.147045,,http://lemet.fr/screen/index2.php?stop=400,0,,1
677,,"SARRE",,49.114594,6.231023,,http://lemet.fr/screen/index2.php?stop=677,0,,1
678,,"SARRE",,49.114650,6.233648,,http://lemet.fr/screen/index2.php?stop=678,0,,1
6280,,"SAULCY",,49.120733,6.164674,,http://lemet.fr/screen/index2.php?stop=6280,0,,1
6285,,"SAULCY",,49.120430,6.164552,,http://lemet.fr/screen/index2.php?stop=6285,0,,1
638,,"SAULES",,49.147632,6.152458,,http://lemet.fr/screen/index2.php?stop=638,0,,1
632,,"SAULES",,49.147642,6.152451,,http://lemet.fr/screen/index2.php?stop=632,0,,1
490,,"SAULNOIS",,49.126479,6.221821,,http://lemet.fr/screen/index2.php?stop=490,0,,2
485,,"SAULNOIS",,49.126514,6.222033,,http://lemet.fr/screen/index2.php?stop=485,0,,2
737,,"SAULNY CENTRE",,49.158620,6.106141,,http://lemet.fr/screen/index2.php?stop=737,0,,2
54,,"SAVOIE",,49.096142,6.127414,,http://lemet.fr/screen/index2.php?stop=54,0,,1
49,,"SAVOIE",,49.096056,6.127234,,http://lemet.fr/screen/index2.php?stop=49,0,,1
717,,"SCY-CHAZELLES",,49.114110,6.116820,,http://lemet.fr/screen/index2.php?stop=717,0,,2
825,,"SCHWALBACH",,49.079280,6.065761,,http://lemet.fr/screen/index2.php?stop=825,0,,1
823,,"SCHWALBACH",,49.079330,6.065510,,http://lemet.fr/screen/index2.php?stop=823,0,,1
283,,"SCY BAS",,49.108550,6.121820,,http://lemet.fr/screen/index2.php?stop=283,0,,1
273,,"SCY BAS",,49.108430,6.120870,,http://lemet.fr/screen/index2.php?stop=273,0,,1
299,,"SEBASTOPOL",,49.107885,6.237844,,http://lemet.fr/screen/index2.php?stop=299,0,,1
542,,"SEBASTOPOL",,49.107638,6.238711,,http://lemet.fr/screen/index2.php?stop=542,0,,1
6160,,"SEILLE",,49.111741,6.185901,,http://lemet.fr/screen/index2.php?stop=6160,0,,1
6165,,"SEILLE",,49.111647,6.185626,,http://lemet.fr/screen/index2.php?stop=6165,0,,1
5,,"SEILLE",,49.111295,6.186127,,http://lemet.fr/screen/index2.php?stop=5,0,,1
177,,"SEILLE",,49.111432,6.186076,,http://lemet.fr/screen/index2.php?stop=177,0,,1
